_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time:confidence,after,before,bodytext,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time_gold,docid,eventid,verb
1585345065,false,finalized,5,2/13/2018 07:50:13,yes_its_anchorable,0.5728,down .,"Nevertheless , the president said Washington would use force if diplomacy fails to force Saddam Hussein to","<p>One contrary view of the issue presented itself to the president as he arrived in Philadelphia later in the day . </p><p>Nevertheless , the president said Washington would use force if diplomacy fails to force Saddam Hussein to <span style='color:red;'><strong>back </strong></span>down . </p>",,CNN19980213.2130.0155,43,back
1585345066,false,finalized,5,2/13/2018 08:14:59,yes_its_anchorable,0.7605,"to soften the harsh words of his military counterpart , saying on Friday that Russia now feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy .","The Russian foreign minister , meanwhile ,","<p>Nevertheless , the president said Washington would use force if diplomacy fails to force Saddam Hussein to back down . </p><p>The Russian foreign minister , meanwhile , <span style='color:red;'><strong>sought </strong></span>to soften the harsh words of his military counterpart , saying on Friday that Russia now feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy . </p>",,CNN19980213.2130.0155,44,sought
1585345067,false,finalized,5,2/13/2018 07:46:11,yes_its_anchorable,1.0,"the harsh words of his military counterpart , saying on Friday that Russia now feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy .","The Russian foreign minister , meanwhile , sought to","<p>Nevertheless , the president said Washington would use force if diplomacy fails to force Saddam Hussein to back down . </p><p>The Russian foreign minister , meanwhile , sought to <span style='color:red;'><strong>soften </strong></span>the harsh words of his military counterpart , saying on Friday that Russia now feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy . </p>",,CNN19980213.2130.0155,45,soften
1585345068,false,finalized,5,2/13/2018 08:27:46,yes_its_anchorable,0.8235,on Friday that Russia now feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy .,"The Russian foreign minister , meanwhile , sought to soften the harsh words of his military counterpart ,","<p>Nevertheless , the president said Washington would use force if diplomacy fails to force Saddam Hussein to back down . </p><p>The Russian foreign minister , meanwhile , sought to soften the harsh words of his military counterpart , <span style='color:red;'><strong>saying </strong></span>on Friday that Russia now feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy . </p>",,CNN19980213.2130.0155,46,saying
1585345069,false,finalized,5,2/13/2018 08:16:32,yes_its_anchorable,0.8312,the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy .,"The Russian foreign minister , meanwhile , sought to soften the harsh words of his military counterpart , saying on Friday that Russia now","<p>Nevertheless , the president said Washington would use force if diplomacy fails to force Saddam Hussein to back down . </p><p>The Russian foreign minister , meanwhile , sought to soften the harsh words of his military counterpart , saying on Friday that Russia now <span style='color:red;'><strong>feels </strong></span>the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy . </p>",,CNN19980213.2130.0155,47,feels
1585345070,false,finalized,5,2/13/2018 08:24:56,no_its_intentionwishopinion,0.6059,off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy .,"The Russian foreign minister , meanwhile , sought to soften the harsh words of his military counterpart , saying on Friday that Russia now feels the US must","<p>Nevertheless , the president said Washington would use force if diplomacy fails to force Saddam Hussein to back down . </p><p>The Russian foreign minister , meanwhile , sought to soften the harsh words of his military counterpart , saying on Friday that Russia now feels the US must <span style='color:red;'><strong>hold </strong></span>off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy . </p>",,CNN19980213.2130.0155,48,hold
1585345071,false,finalized,5,2/13/2018 07:41:19,yes_its_anchorable,0.793,so far .,Annan has no trip,"<p>The Russian foreign minister , meanwhile , sought to soften the harsh words of his military counterpart , saying on Friday that Russia now feels the US must hold off at least until UN secretary general Kofi Annan visits Baghdad in a last-ditch effort at diplomacy . </p><p>Annan has no trip <span style='color:red;'><strong>planned </strong></span>so far . </p>",,CNN19980213.2130.0155,51,planned
1585345072,false,finalized,5,2/13/2018 08:13:19,yes_its_anchorable,1.0,"plans to travel to an unnamed city in the US heartland next week , to explain to the American people just why military force will be necessary if diplomacy fails .","Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen","<p>Annan has no trip planned so far . </p><p>Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen <span style='color:red;'><strong>announced </strong></span>plans to travel to an unnamed city in the US heartland next week , to explain to the American people just why military force will be necessary if diplomacy fails . </p>",,CNN19980213.2130.0155,52,announced
1585345073,false,finalized,5,2/13/2018 08:14:59,no_its_intentionwishopinion,1.0,"to an unnamed city in the US heartland next week , to explain to the American people just why military force will be necessary if diplomacy fails .","Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen announced plans to","<p>Annan has no trip planned so far . </p><p>Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen announced plans to <span style='color:red;'><strong>travel </strong></span>to an unnamed city in the US heartland next week , to explain to the American people just why military force will be necessary if diplomacy fails . </p>",,CNN19980213.2130.0155,54,travel
1585345074,false,finalized,5,2/13/2018 08:26:29,no_its_intentionwishopinion,0.6017,to the American people just why military force will be necessary if diplomacy fails .,"Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen announced plans to travel to an unnamed city in the US heartland next week , to","<p>Annan has no trip planned so far . </p><p>Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen announced plans to travel to an unnamed city in the US heartland next week , to <span style='color:red;'><strong>explain </strong></span>to the American people just why military force will be necessary if diplomacy fails . </p>",,CNN19980213.2130.0155,55,explain
1585345075,false,finalized,5,2/13/2018 07:26:44,no_its_hypotheticalcondition,0.5904,.,"Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen announced plans to travel to an unnamed city in the US heartland next week , to explain to the American people just why military force will be necessary if diplomacy","<p>Annan has no trip planned so far . </p><p>Meanwhile , secretary of state Madeleine Albright , Berger and defense secretary William Cohen announced plans to travel to an unnamed city in the US heartland next week , to explain to the American people just why military force will be necessary if diplomacy <span style='color:red;'><strong>fails </strong></span>. </p>",,CNN19980213.2130.0155,57,fails
1585345076,false,finalized,5,2/13/2018 08:21:48,yes_its_anchorable,0.7744,"up to eighteen thousand jobs , freezing executive salaries and shaking up management .",The long distance giant,"<p>Major job cuts at AT and T . </p><p>The long distance giant <span style='color:red;'><strong>slashing </strong></span>up to eighteen thousand jobs , freezing executive salaries and shaking up management . </p>",,CNN19980126.1600.1104,0,slashing
1585345077,false,finalized,5,2/13/2018 08:45:01,yes_its_anchorable,0.7638,up management .,"The long distance giant slashing up to eighteen thousand jobs , freezing executive salaries and","<p>Major job cuts at AT and T . </p><p>The long distance giant slashing up to eighteen thousand jobs , freezing executive salaries and <span style='color:red;'><strong>shaking </strong></span>up management . </p>",,CNN19980126.1600.1104,1,shaking
1585345078,false,finalized,5,2/13/2018 08:21:48,yes_its_anchorable,0.5706,its position in the telecommunications business .,The changes are part of a one point six billion dollar cost cutting initiative to,"<p>The long distance giant slashing up to eighteen thousand jobs , freezing executive salaries and shaking up management . </p><p>The changes are part of a one point six billion dollar cost cutting initiative to <span style='color:red;'><strong>revitalize </strong></span>its position in the telecommunications business . </p>",,CNN19980126.1600.1104,3,revitalize
1585345079,false,finalized,5,2/13/2018 08:22:26,yes_its_anchorable,1.0,an eighteen percent drop in profits for the fourth quarter .,Earlier AT and T also,<p>The changes are part of a one point six billion dollar cost cutting initiative to revitalize its position in the telecommunications business . </p><p>Earlier AT and T also <span style='color:red;'><strong>announced </strong></span>an eighteen percent drop in profits for the fourth quarter . </p>,,CNN19980126.1600.1104,4,announced
1585345080,false,finalized,5,2/13/2018 08:16:32,yes_its_anchorable,1.0,the shake up .,The company 's sales force,<p>Earlier AT and T also announced an eighteen percent drop in profits for the fourth quarter . </p><p>The company 's sales force <span style='color:red;'><strong>applauded </strong></span>the shake up . </p>,,CNN19980126.1600.1104,6,applauded
1585345081,false,finalized,5,2/13/2018 09:11:50,no_its_negation,0.5886,to in the industry .,It 's not something we 're not,<p>The company 's sales force applauded the shake up . </p><p>It 's not something we 're not <span style='color:red;'><strong>used </strong></span>to in the industry . </p>,,CNN19980126.1600.1104,7,used
1585345082,false,finalized,5,2/13/2018 07:58:15,yes_its_anchorable,1.0,"right now , for AT and T and the people here , it 's fairly intense as you might w - well imagine .",But I,"<p>It 's not something we 're not used to in the industry . </p><p>But I <span style='color:red;'><strong>think </strong></span>right now , for AT and T and the people here , it 's fairly intense as you might w - well imagine . </p>",,CNN19980126.1600.1104,8,think
1585345083,false,finalized,5,2/13/2018 08:15:42,yes_its_anchorable,1.0,"so , Yeah I think he 's doing the right thing .","You know , since he 's been here the stock","<p>I mean look at the stock . </p><p>You know , since he 's been here the stock <span style='color:red;'><strong>skyrocketed </strong></span>so , Yeah I think he 's doing the right thing . </p>",,CNN19980126.1600.1104,10,skyrocketed
1585345085,false,finalized,5,2/13/2018 07:37:16,yes_its_anchorable,0.8017,he 's doing the right thing .,"You know , since he 's been here the stock skyrocketed so , Yeah I","<p>I mean look at the stock . </p><p>You know , since he 's been here the stock skyrocketed so , Yeah I <span style='color:red;'><strong>think </strong></span>he 's doing the right thing . </p>",,CNN19980126.1600.1104,11,think
1585345086,false,finalized,5,2/13/2018 07:27:16,yes_its_anchorable,0.8256,the right thing .,"You know , since he 's been here the stock skyrocketed so , Yeah I think he 's","<p>I mean look at the stock . </p><p>You know , since he 's been here the stock skyrocketed so , Yeah I think he 's <span style='color:red;'><strong>doing </strong></span>the right thing . </p>",,CNN19980126.1600.1104,12,doing
1585345087,false,finalized,5,2/13/2018 07:35:57,yes_its_anchorable,1.0,it 's a good thing that they 're finally going to be downsizing you know some management because there is a whole lot of waste .,I,"<p>You know , since he 's been here the stock skyrocketed so , Yeah I think he 's doing the right thing . </p><p>I <span style='color:red;'><strong>think </strong></span>it 's a good thing that they 're finally going to be downsizing you know some management because there is a whole lot of waste . </p>",,CNN19980126.1600.1104,13,think
1585345088,false,finalized,5,2/13/2018 07:34:31,yes_its_anchorable,0.4039,it 's excellent for the company .,I,<p>Good news for AT and T today . </p><p>I <span style='color:red;'><strong>think </strong></span>it 's excellent for the company . </p>,,CNN19980126.1600.1104,15,think
1585345089,false,finalized,5,2/13/2018 08:07:07,yes_its_anchorable,1.0,the changes with caution shares of AT and T down nearly four at sixty-one and a half .,But investors are,<p>I think it 's excellent for the company . </p><p>But investors are <span style='color:red;'><strong>approaching </strong></span>the changes with caution shares of AT and T down nearly four at sixty-one and a half . </p>,,CNN19980126.1600.1104,17,approaching
1585345090,false,finalized,5,2/13/2018 08:01:52,yes_its_anchorable,0.801,more legal troubles in California .,"Former savings and loan chief , Charles Keating , is","<p>Former savings and loan chief , Charles Keating , is <span style='color:red;'><strong>facing </strong></span>more legal troubles in California . </p>",,PRI19980115.2000.0186,0,facing
1585345091,false,finalized,5,2/13/2018 08:10:18,yes_its_anchorable,1.0,his state convictions for securities fraud .,A federal appeals court has,"<p>Former savings and loan chief , Charles Keating , is facing more legal troubles in California . </p><p>A federal appeals court has <span style='color:red;'><strong>reinstated </strong></span>his state convictions for securities fraud . </p>",,PRI19980115.2000.0186,1,reinstated
1585345092,false,finalized,5,2/13/2018 07:52:17,yes_its_anchorable,1.0,in state court of helping to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan .,In nineteen ninety-one Charles Keating was,<p>NPR 's Elaine Corey has more from San Francisco . </p><p>In nineteen ninety-one Charles Keating was <span style='color:red;'><strong>convicted </strong></span>in state court of helping to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan . </p>,,PRI19980115.2000.0186,4,convicted
1585345093,false,finalized,5,2/13/2018 07:50:49,yes_its_anchorable,0.627,to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan .,In nineteen ninety-one Charles Keating was convicted in state court of,<p>NPR 's Elaine Corey has more from San Francisco . </p><p>In nineteen ninety-one Charles Keating was convicted in state court of <span style='color:red;'><strong>helping </strong></span>to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan . </p>,,PRI19980115.2000.0186,5,helping
1585345094,false,finalized,5,2/13/2018 08:10:18,yes_its_anchorable,0.6075,thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan .,In nineteen ninety-one Charles Keating was convicted in state court of helping to,<p>NPR 's Elaine Corey has more from San Francisco . </p><p>In nineteen ninety-one Charles Keating was convicted in state court of helping to <span style='color:red;'><strong>defraud </strong></span>thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan . </p>,,PRI19980115.2000.0186,6,defraud
1585345095,false,finalized,5,2/13/2018 08:17:20,yes_its_anchorable,1.0,high risk junk bonds sold by Keating 's employees at Lincoln savings and loan .,In nineteen ninety-one Charles Keating was convicted in state court of helping to defraud thousands of investors who,<p>NPR 's Elaine Corey has more from San Francisco . </p><p>In nineteen ninety-one Charles Keating was convicted in state court of helping to defraud thousands of investors who <span style='color:red;'><strong>bought </strong></span>high risk junk bonds sold by Keating 's employees at Lincoln savings and loan . </p>,,PRI19980115.2000.0186,7,bought
1585345096,false,finalized,5,2/13/2018 07:50:55,yes_its_anchorable,1.0,by Keating 's employees at Lincoln savings and loan .,In nineteen ninety-one Charles Keating was convicted in state court of helping to defraud thousands of investors who bought high risk junk bonds,<p>NPR 's Elaine Corey has more from San Francisco . </p><p>In nineteen ninety-one Charles Keating was convicted in state court of helping to defraud thousands of investors who bought high risk junk bonds <span style='color:red;'><strong>sold </strong></span>by Keating 's employees at Lincoln savings and loan . </p>,,PRI19980115.2000.0186,8,sold
1585345097,false,finalized,5,2/13/2018 08:16:34,yes_its_anchorable,0.5937,worthless when the bankrupt thrift was seized by government regulators .,The bonds,<p>In nineteen ninety-one Charles Keating was convicted in state court of helping to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan . </p><p>The bonds <span style='color:red;'><strong>became </strong></span>worthless when the bankrupt thrift was seized by government regulators . </p>,,PRI19980115.2000.0186,9,became
1585345098,false,finalized,5,2/13/2018 07:35:46,yes_its_anchorable,1.0,by government regulators .,The bonds became worthless when the bankrupt thrift was,<p>In nineteen ninety-one Charles Keating was convicted in state court of helping to defraud thousands of investors who bought high risk junk bonds sold by Keating 's employees at Lincoln savings and loan . </p><p>The bonds became worthless when the bankrupt thrift was <span style='color:red;'><strong>seized </strong></span>by government regulators . </p>,,PRI19980115.2000.0186,10,seized
1585345099,false,finalized,5,2/13/2018 08:13:20,yes_its_anchorable,1.0,out in nineteen ninety-six on a technicality .,Keating 's convictions were,<p>The bonds became worthless when the bankrupt thrift was seized by government regulators . </p><p>Keating 's convictions were <span style='color:red;'><strong>thrown </strong></span>out in nineteen ninety-six on a technicality . </p>,,PRI19980115.2000.0186,12,thrown
1585345100,false,finalized,5,2/13/2018 07:48:52,yes_its_anchorable,1.0,from prison before he was eligible for parole .,And on that basis Keating was,<p>Keating 's convictions were thrown out in nineteen ninety-six on a technicality . </p><p>And on that basis Keating was <span style='color:red;'><strong>released </strong></span>from prison before he was eligible for parole . </p>,,PRI19980115.2000.0186,13,released
1585345101,false,finalized,5,2/13/2018 08:17:26,yes_its_anchorable,1.0,that the original appeal was flawed since it brought up issues that had not been raised before .,Now the ninth US circuit court of appeals has,<p>And on that basis Keating was released from prison before he was eligible for parole . </p><p>Now the ninth US circuit court of appeals has <span style='color:red;'><strong>ruled </strong></span>that the original appeal was flawed since it brought up issues that had not been raised before . </p>,,PRI19980115.2000.0186,16,ruled
1585345102,false,finalized,5,2/13/2018 09:01:17,yes_its_anchorable,0.8077,since it brought up issues that had not been raised before .,Now the ninth US circuit court of appeals has ruled that the original appeal was,<p>And on that basis Keating was released from prison before he was eligible for parole . </p><p>Now the ninth US circuit court of appeals has ruled that the original appeal was <span style='color:red;'><strong>flawed </strong></span>since it brought up issues that had not been raised before . </p>,,PRI19980115.2000.0186,18,flawed
1585345103,false,finalized,5,2/13/2018 07:23:19,yes_its_anchorable,1.0,up issues that had not been raised before .,Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it,<p>And on that basis Keating was released from prison before he was eligible for parole . </p><p>Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it <span style='color:red;'><strong>brought </strong></span>up issues that had not been raised before . </p>,,PRI19980115.2000.0186,19,brought
1585345104,false,finalized,5,2/13/2018 07:32:53,no_its_negation,0.6191,before .,Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been,<p>And on that basis Keating was released from prison before he was eligible for parole . </p><p>Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been <span style='color:red;'><strong>raised </strong></span>before . </p>,,PRI19980115.2000.0186,20,raised
1585345105,false,finalized,5,2/13/2018 08:13:20,yes_its_anchorable,0.7722,"the convictions stand , a ruling likely to send Keating 's lawyers back to state court where they must start over with a new appeal .",That,"<p>Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before . </p><p>That <span style='color:red;'><strong>means </strong></span>the convictions stand , a ruling likely to send Keating 's lawyers back to state court where they must start over with a new appeal . </p>",,PRI19980115.2000.0186,21,means
1585345106,false,finalized,5,2/13/2018 08:19:29,yes_its_anchorable,0.7798,", a ruling likely to send Keating 's lawyers back to state court where they must start over with a new appeal .",That means the convictions,"<p>Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before . </p><p>That means the convictions <span style='color:red;'><strong>stand </strong></span>, a ruling likely to send Keating 's lawyers back to state court where they must start over with a new appeal . </p>",,PRI19980115.2000.0186,22,stand
1585345107,false,finalized,5,2/13/2018 07:40:57,no_its_intentionwishopinion,0.6079,Keating 's lawyers back to state court where they must start over with a new appeal .,"That means the convictions stand , a ruling likely to","<p>Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before . </p><p>That means the convictions stand , a ruling likely to <span style='color:red;'><strong>send </strong></span>Keating 's lawyers back to state court where they must start over with a new appeal . </p>",,PRI19980115.2000.0186,24,send
1585345108,false,finalized,5,2/13/2018 08:59:11,no_its_intentionwishopinion,0.7555,over with a new appeal .,"That means the convictions stand , a ruling likely to send Keating 's lawyers back to state court where they must","<p>Now the ninth US circuit court of appeals has ruled that the original appeal was flawed since it brought up issues that had not been raised before . </p><p>That means the convictions stand , a ruling likely to send Keating 's lawyers back to state court where they must <span style='color:red;'><strong>start </strong></span>over with a new appeal . </p>",,PRI19980115.2000.0186,25,start
1585345109,false,finalized,5,2/13/2018 07:47:01,yes_its_anchorable,0.7917,"delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to solve the cases of murdered women .","NEWARK , N.J. _ A new Essex County task force","<p>NEWARK , N.J. _ A new Essex County task force <span style='color:red;'><strong>began </strong></span>delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to solve the cases of murdered women . </p>",,NYT19980402.0453,0,began
1585345110,false,finalized,5,2/13/2018 08:27:08,yes_its_anchorable,1.0,that they needed to work harder to solve the cases of murdered women .,"NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials","<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials <span style='color:red;'><strong>acknowledged </strong></span>that they needed to work harder to solve the cases of murdered women . </p>",,NYT19980402.0453,3,acknowledged
1585345111,false,finalized,5,2/13/2018 08:05:28,yes_its_anchorable,0.8297,to work harder to solve the cases of murdered women .,"NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they","<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they <span style='color:red;'><strong>needed </strong></span>to work harder to solve the cases of murdered women . </p>",,NYT19980402.0453,4,needed
1585345112,false,finalized,5,2/13/2018 07:39:03,yes_its_anchorable,0.5929,harder to solve the cases of murdered women .,"NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to","<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to <span style='color:red;'><strong>work </strong></span>harder to solve the cases of murdered women . </p>",,NYT19980402.0453,5,work
1585345113,false,finalized,5,2/13/2018 08:23:46,no_its_intentionwishopinion,0.6254,the cases of murdered women .,"NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to","<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to <span style='color:red;'><strong>solve </strong></span>the cases of murdered women . </p>",,NYT19980402.0453,6,solve
1585345114,false,finalized,5,2/13/2018 07:46:10,yes_its_anchorable,1.0,"they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims , several of whom were believed to be prostitutes .",The police and prosecutors,"<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to solve the cases of murdered women . </p><p>The police and prosecutors <span style='color:red;'><strong>said </strong></span>they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims , several of whom were believed to be prostitutes . </p>",,NYT19980402.0453,7,said
1585345115,false,finalized,5,2/13/2018 07:30:49,yes_its_anchorable,1.0,"different suspects in six of the cases and had yet to find any pattern linking the killings or the victims , several of whom were believed to be prostitutes .",The police and prosecutors said they had,"<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to solve the cases of murdered women . </p><p>The police and prosecutors said they had <span style='color:red;'><strong>identified </strong></span>different suspects in six of the cases and had yet to find any pattern linking the killings or the victims , several of whom were believed to be prostitutes . </p>",,NYT19980402.0453,8,identified
1585345116,false,finalized,5,2/13/2018 08:27:35,no_its_negation,0.4166,"any pattern linking the killings or the victims , several of whom were believed to be prostitutes .",The police and prosecutors said they had identified different suspects in six of the cases and had yet to,"<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to solve the cases of murdered women . </p><p>The police and prosecutors said they had identified different suspects in six of the cases and had yet to <span style='color:red;'><strong>find </strong></span>any pattern linking the killings or the victims , several of whom were believed to be prostitutes . </p>",,NYT19980402.0453,9,find
1585345118,false,finalized,5,2/13/2018 08:26:13,yes_its_anchorable,0.6165,to be prostitutes .,"The police and prosecutors said they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims , several of whom were","<p>NEWARK , N.J. _ A new Essex County task force began delving Thursday into the slayings of 14 black women over the last five years in the Newark area , as law-enforcement officials acknowledged that they needed to work harder to solve the cases of murdered women . </p><p>The police and prosecutors said they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims , several of whom were <span style='color:red;'><strong>believed </strong></span>to be prostitutes . </p>",,NYT19980402.0453,11,believed
1585345119,false,finalized,5,2/13/2018 07:34:51,yes_its_anchorable,1.0,concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases .,"State , county and local law-enforcement officials have","<p>The police and prosecutors said they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims , several of whom were believed to be prostitutes . </p><p>State , county and local law-enforcement officials have <span style='color:red;'><strong>expressed </strong></span>concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases . </p>",,NYT19980402.0453,12,expressed
1585345120,false,finalized,5,2/13/2018 08:36:49,yes_its_anchorable,0.7971,"an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been killed last year , suspects had been arrested in only four cases .","","<p>State , county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases . </p><p><span style='color:red;'><strong>Citing </strong></span>an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been killed last year , suspects had been arrested in only four cases . </p>",,NYT19980402.0453,13,Citing
1585345121,false,finalized,5,2/13/2018 08:23:26,yes_its_anchorable,1.0,"that of nine women who had been killed last year , suspects had been arrested in only four cases .","Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department ,","<p>State , county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases . </p><p>Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , <span style='color:red;'><strong>said </strong></span>that of nine women who had been killed last year , suspects had been arrested in only four cases . </p>",,NYT19980402.0453,14,said
1585345122,false,finalized,5,2/13/2018 07:57:25,yes_its_anchorable,1.0,"last year , suspects had been arrested in only four cases .","Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been","<p>State , county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases . </p><p>Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been <span style='color:red;'><strong>killed </strong></span>last year , suspects had been arrested in only four cases . </p>",,NYT19980402.0453,15,killed
1585345123,false,finalized,5,2/13/2018 08:28:25,yes_its_anchorable,1.0,in only four cases .,"Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been killed last year , suspects had been","<p>State , county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases . </p><p>Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been killed last year , suspects had been <span style='color:red;'><strong>arrested </strong></span>in only four cases . </p>",,NYT19980402.0453,16,arrested
1585345125,false,finalized,5,2/13/2018 07:37:19,yes_its_anchorable,1.0,"in more than 60 percent of murder cases , he said .","But over all , arrests were","<p>Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been killed last year , suspects had been arrested in only four cases . </p><p>But over all , arrests were <span style='color:red;'><strong>made </strong></span>in more than 60 percent of murder cases , he said . </p>",,NYT19980402.0453,18,made
1585345127,false,finalized,5,2/13/2018 07:55:38,yes_its_anchorable,1.0,.,"But over all , arrests were made in more than 60 percent of murder cases , he","<p>Citing an example , Sgt. Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been killed last year , suspects had been arrested in only four cases . </p><p>But over all , arrests were made in more than 60 percent of murder cases , he <span style='color:red;'><strong>said </strong></span>. </p>",,NYT19980402.0453,19,said
1585345128,false,finalized,5,2/13/2018 08:27:39,yes_its_anchorable,1.0,.,"Eight of the 14 killings since 1993 were already under investigation by the Newark Police Department , Glenn","<p>But over all , arrests were made in more than 60 percent of murder cases , he said . </p><p>Eight of the 14 killings since 1993 were already under investigation by the Newark Police Department , Glenn <span style='color:red;'><strong>said </strong></span>. </p>",,NYT19980402.0453,22,said
